id,grade,unit,unit_label,question,choice1,choice2,choice3,choice4,answer
1659,3,earth,地学,太陽の黒点の位置が毎日少しずつ変わるのはなぜか。,地球が自転しているから,太陽が自転しているから,太陽が公転しているから,地球が公転しているから,2
1660,3,earth,地学,自ら光を出して輝いている天体を何というか。,惑星,恒星,衛星,流星,2
1661,3,earth,地学,恒星の明るさを等級で表すとき、最も明るい星はどう表すか。,1等星,5等星,6等星,10等星,1
1662,3,earth,地学,1等星の明るさは6等星の明るさの何倍か。,10倍,50倍,100倍,1000倍,3
1663,3,earth,地学,恒星のまわりを公転している天体を何というか。,惑星,小惑星,衛星,流星,1
1664,3,earth,地学,惑星のまわりを公転している天体を何というか。,小惑星,恒星,衛星,流星,3
1665,3,earth,地学,太陽系の惑星の中で公転周期が最も長い星はどれか。,水星,天王星,海王星,冥王星,3
1666,3,earth,地学,直径・質量が小さく、平均密度が大きい惑星を何というか。,木星型惑星,地球型惑星,水星型惑星,太陽系外縁天体,2
1667,3,earth,地学,直径・質量が大きく、平均密度が小さい惑星を何というか。,木星型惑星,地球型惑星,水星型惑星,太陽系外縁天体,1
1668,3,earth,地学,地球型惑星の組み合わせとして正しいものはどれか。,水星・金星・地球・火星,木星・土星・天王星・海王星,地球・火星・木星・土星,水星・金星・地球,1
1669,3,earth,地学,木星型惑星の組み合わせとして正しいものはどれか。,水星・金星・地球・火星,木星・土星・天王星・海王星,地球・火星・木星・土星,水星・金星・地球,2
1670,3,earth,地学,地球型惑星はおもに何でできているか。,気体（酸素や窒素）,気体（水素やヘリウム）,岩石や金属,水や岩石,3
1671,3,earth,地学,木星型惑星はおもに何でできているか。,気体（酸素や窒素）,気体（水素やヘリウム）,岩石や金属,水や岩石,2
1672,3,earth,地学,地球の外側を公転する惑星を何というか。,内惑星,外惑星,小惑星,すい星,2
1673,3,earth,地学,氷や細かいチリでできた天体を何というか。,内惑星,外惑星,小惑星,すい星,4
1674,3,earth,地学,海王星より外側を公転する天体を何というか。,太陽系外縁天体,外惑星,流星,銀河系,1
1675,3,earth,地学,太陽系外縁天体の例として正しいものはどれか。,ベガ,天王星,海王星,冥王星,4
1676,3,earth,地学,太陽系外縁天体の例として正しいものはどれか。,リゲル,ペテルギウス,エリス,シリウス,3
1677,3,earth,地学,太陽系外縁天体の中でも大きな惑星は何と呼ばれているか。,ハウメア型惑星,エリス型惑星,冥王星型惑星,外縁天体型惑星,3
1678,3,earth,地学,恒星が数億～数十億個集まってできた集団を何というか。,銀河,銀河団,星団,彗星群,1
1679,3,earth,地学,太陽系を含む銀河を何というか。,アンドロメダ銀河,すい星銀河,銀河系,葉巻銀河,3
1680,3,earth,地学,銀河系にある遠くの恒星が帯状に見える。これは何か。,アンドロメダ,天の川,環状銀河,渦巻銀河,2
1681,3,earth,地学,銀河系は他に何というか。,メイオール天体,小マゼラン雲,天の川銀河,大マゼラン雲,3
1682,3,earth,地学,銀河系にある恒星の集団を何というか。,星団,星雲,銀河団,流星群,1
1683,3,earth,地学,銀河系にあるチリやガスの集まりを何というか。,星団,星雲,銀河団,流星群,2
1684,3,earth,地学,銀河系の端から端までの長さはどれくらいか。,約1光年,約1000光年,約1万光年,約10万光年,4
1685,3,earth,地学,銀河系の中心から太陽系までの距離はどれくらいか。,約1万光年,約3万光年,約5万光年,約10万光年,2
1686,3,earth,地学,太陽から地球までの距離は何と呼ばれるか。,1光年,1太陽間距離,1天文単位,1銀河単位,3
1687,3,earth,地学,太陽から海王星までの距離はどれくらいか。,1天文単位,10天文単位,30天文単位,60天文単位,3
1688,3,earth,地学,すい星は他に何と呼ばれるか。,ちり星,ほうき星,だ円星,アトラス,2
1689,3,earth,地学,すい星から出たチリが地球の大気とぶつかって光る現象は何か。,天文現象,天象,流星,発光星,3
1690,3,earth,地学,太陽の約8%はヘリウムの気体でできている。残り約92%の気体は何か。,酸素,窒素,水素,二酸化炭素,3
1691,3,earth,地学,太陽から地球までの距離は約何kmか。,約150万km,約1500万km,約1億5000万km,約15億km,3
1692,3,earth,地学,太陽の直径は約何kmか。,約1400km,約1万4000km,約14万km,約140万km,4
1693,3,earth,地学,太陽の直径は地球の直径の約何倍か。,約19倍,約59倍,約91倍,約109倍,4
1694,3,earth,地学,太陽の中心部の温度は約何℃か。,約4000℃,約6000℃,約160万℃,約1600万℃,4
1695,3,earth,地学,太陽の黒点の温度は約何℃か。,約4000℃,約6000℃,約160万℃,約1600万℃,1
1696,3,earth,地学,太陽の表面から噴き出す、約10000℃の炎のような高温のガスの動きを何というか。,黒点,コロナ,フレア,プロミネンス（紅炎）,4
1697,3,earth,地学,太陽の黒点の数が増加するのはどんなときか。,太陽の活動が弱くなったとき,太陽の表面温度が低下したとき,太陽の活動が活発になったとき,地球から電磁波の影響を受けたとき,3
1698,3,earth,地学,太陽の中央部では黒点は円形に見え、周辺部では黒点はだ円形に見えるのはなぜか。,地球が自転しているから,太陽が自転しているから,太陽が公転しているから,太陽が球形だから,4
1699,3,earth,地学,太陽の観察で、天体望遠鏡のファインダーの扱いとして正しいものはどれか。,ファインダーから直接のぞく,ファインダーにレンズをつける,ファインダーに色フィルターをつける,ファインダーにフタをするか取り外す,4
1700,3,earth,地学,太陽の観察で、記録用紙は何の上に置くか。,太陽投影板,台座,遮光版,スケッチ台,1
1701,3,earth,地学,太陽の観察で、太陽の像が記録用紙からずれていく。その方向は太陽のどの方角か。,東,西,南,北,2
1702,3,earth,地学,太陽の像が記録用紙からずれていくのはなぜか。,太陽が自転しているから,地球が公転しているから,地球が自転しているから,太陽が公転しているから,3
1703,3,earth,地学,太陽を肉眼や望遠鏡で直接見てはいけない理由はどれか。,暗くて見えないから,太陽が動くから,強い光で目を痛める可能性があるから,眩しさにより適切に観測できないから,3
1704,3,earth,地学,月は地球の何として位置づけられるか。,恒星,衛星,惑星,小惑星,2
1705,3,earth,地学,月の満ち欠けの周期は約何日か。,約27.3日,約29.5日,約30日,約365日,2
1706,3,earth,地学,月の動きについて正しいものはどれか。,公転のみする,自転のみする,自転と公転をしている,恒星のように動かない,3
1707,3,earth,地学,月の見かけの動きは1日でどの方向に移動するか。,東から西へ,西から東へ,北から南へ,南から北へ,1
1708,3,earth,地学,同じ地点で月を毎日同じ時刻に観察したとき、月の見える位置はどうなるか。,同じ場所に見える,西から東へずれる,東から西へずれる,動かない,2
1709,3,earth,地学,月の満ち欠けの順番として正しいものはどれか。,上弦の月→満月→下弦の月→満月→上弦の月,満月→上弦の月→新月→下弦の月→満月,新月→下弦の月→満月→上弦の月→新月,新月→上弦の月→満月→下弦の月→新月,4
1710,3,earth,地学,月の満ち欠けが起こるのはなぜか。,地球が公転しているから,地球が自転しているから,地球と月と太陽の位置関係が変わるから,月の形が変化するから,3
1711,3,earth,地学,日食はどの順に天体が並ぶときに起こるか。,地球-太陽-月,太陽-月-地球,月-地球-太陽,太陽-地球-月,2
1712,3,earth,地学,月食はどの順に天体が並ぶときに起こるか。,地球-太陽-月,地球-月-太陽,太陽-月-地球,太陽-地球-月,4
1713,3,earth,地学,太陽が完全に月にかくされる現象を何というか。,部分日食,皆既日食,金環日食,完全日食,2
1714,3,earth,地学,月が太陽の中心をおおいきれず、まわりが輪のように見える日食を何というか。,部分日食,皆既日食,金環日食,完全日食,3
1715,3,earth,地学,金星が明け方に見えるとき、どの方角の空に見えるか。,東の空,西の空,南の空,北の空,1
1716,3,earth,地学,金星が夕方に見えるとき、どの方角の空に見えるか。,東の空,西の空,南の空,北の空,2
1717,3,earth,地学,火星のような外惑星が地球から太陽と反対の方角にあるとき、どの時間帯に見えるか。,明け方,正午,夕方,真夜中,4
1718,3,earth,地学,金星や火星の見かけの大きさが変化するのはなぜか。,惑星は自転しているから,公転軌道が長いから,地球との距離が変わるから,光の反射が変わるから,3
1719,3,earth,地学,月の公転周期は約何日か。,約27.3日,約29.5日,約30日,約365日,1
1720,3,earth,地学,月の表面に見られるくぼ地を何というか。,クレーター,カルデラ,フィヨルド,レゴリス,1
1721,3,earth,地学,地球の衛星はどれか。,フォボス,ダイモス,月,かぐや,3
1722,3,earth,地学,同時刻、同じ場所で月を観測し続けると、少しずつ西から東へずれて見えるのはなぜか。,地球が自転しているから,月が自転しているから,月が地球のまわりを公転しているから,地球が太陽のまわりを公転しているから,3
1723,3,earth,地学,新月を1日目としたとき、3日目の月を何というか。,満月,上弦の月,三日月,下弦の月,3
